,segment_id,split_index,nucleus_id,cell_type,syn_density_post,syn_density_head,syn_density_neck,syn_density_shaft,skeletal_length_processed_syn,spine_density,skeletal_length_processed_spine,allen_e_i,allen_e_i_n_nuc,allen_cell_type,allen_cell_type_n_nuc,allen_cell_type_e_i,cell_type_manual
116,864691136194198504,0,608213,excitatory,1.5763066591031922,0.4771880116865848,0.055517718811181616,0.5644301412470131,3026060.933291873,0.9971756656212635,2792888.0497348285,excitatory,1,23P,1.0,excitatory,
117,864691135291760310,0,610396,excitatory,1.4890535025457878,0.414164648615061,0.030935375091648926,0.6701895066496779,4331610.643252669,0.8145747880198474,4018047.266054412,excitatory,1,23P,1.0,excitatory,
118,864691136766957166,0,610403,excitatory,1.2033331727772885,0.30415399745970373,0.01665980445005039,0.6179886920998422,4441828.8475034395,0.6296311507644253,4019813.817863288,excitatory,1,23P,1.0,excitatory,
119,864691135012541942,0,610434,excitatory,1.2378407007414374,0.3552267838502803,0.013243103783892029,0.5885391122782605,2567373.9747743416,0.6731331353369385,2369516.394704918,excitatory,1,23P,1.0,excitatory,
120,864691135858702952,0,610498,excitatory,1.0676113040176545,0.229431762588892,0.011513455239406077,0.5869768816599026,4777019.483408977,0.5138308108585267,4357465.439370986,excitatory,1,,,,
121,864691135345149087,0,610535,excitatory,1.044289314730958,0.30242504967735423,0.013843400161287342,0.4962326519353771,2817226.948987745,0.5997415451627987,2664481.080039613,excitatory,1,23P,1.0,excitatory,
122,864691134988385914,1,610607,excitatory,1.3306724628851117,0.21849799316604646,0.009842251944416507,0.7362004454423546,508013.8192191363,0.699824899526164,418676.15770514,excitatory,1,,,,
123,864691136664412413,0,610615,excitatory,1.1039413491205283,0.36891002861263417,0.009959773990621873,0.5350390587762069,2510097.119024991,0.564919385591421,2184382.4649566775,excitatory,1,23P,1.0,excitatory,
124,864691136050853107,0,612143,excitatory,1.2695048693515203,0.5180528712769134,0.024144737254933817,0.46044437537040456,2360762.902414787,0.7909367072854617,2148085.9142712713,excitatory,1,4P,1.0,excitatory,
125,864691136056340440,0,616159,excitatory,1.0681859883110858,0.30612317437168335,0.018118597776415887,0.5695189092109232,3697857.9041701946,0.5476747041287573,3492949.3467170564,excitatory,1,5P_IT,1.0,excitatory,
0,864691136134422667,0,161736,inhibitory,2.1597544053915243,0.07784660870728372,0.014473992573716066,1.7834305984749066,2556309.173958667,0.2913486702287897,2436942.6482793028,inhibitory,1,MC,1.0,inhibitory,MC
1,864691136713587054,0,164494,inhibitory,1.4965072863188087,0.11469215815495555,0.010517621490192431,1.2515969573328993,1996649.1491999663,0.18127262878856523,1748747.188797852,inhibitory,1,MC,1.0,inhibitory,MC
2,864691135974426991,0,229767,inhibitory,1.268417507858068,0.02750530042060864,0.002468424396721288,1.1760279090093568,2835817.0537034986,0.10350439549703985,2251112.1279546395,inhibitory,1,MC,1.0,inhibitory,MC
3,864691135570640365,0,230650,inhibitory,1.3358751460096838,0.08819715868953565,0.012472325471247466,1.102019043423794,2244970.2795640305,0.20485838980174795,2025789.6218046865,excitatory,1,MC,1.0,inhibitory,MC
4,864691135433422578,0,255129,inhibitory,2.635174124984281,0.16739033260487074,0.03817674252391789,1.9616972312290113,2043128.7439239395,0.4434645227996609,1842311.9731024958,inhibitory,1,MC,1.0,inhibitory,MC
5,864691136010912675,1,256426,inhibitory,1.5400468977703,0.014920420660790606,0.001297427883547009,1.4939882079043811,1541511.497758353,0.1076610935363332,873110.2101269026,inhibitory,1,BPC,1.0,inhibitory,BPC
6,864691135354870991,0,256446,inhibitory,2.705286121969801,0.1600230318177914,0.03870763601492299,2.1157027392546937,2118445.052247222,0.405477311221112,1995179.4529850816,inhibitory,1,MC,1.0,inhibitory,MC
7,864691135776535392,0,256543,inhibitory,1.0310202030850462,0.0371404972292884,0.013370579002543825,0.9537679688481263,673119.6905001422,0.0786303388280218,254354.74777418256,inhibitory,1,BPC,1.0,inhibitory,BPC
8,864691135303140007,0,256622,inhibitory,2.4601218494462453,0.05395661421960816,0.006894456261394376,2.330026457383412,3336013.62137706,0.10284092376237262,2372596.346604138,inhibitory,1,BC,1.0,inhibitory,BC
9,864691135918312112,0,258234,inhibitory,3.122812857121497,0.04854256972786125,0.011927602847417335,2.9885579785598693,3605083.1462174915,0.07691569424072252,2600249.558614935,inhibitory,1,BC,1.0,inhibitory,BC
10,864691135385208917,0,258249,inhibitory,2.377913337116723,0.10933956652910538,0.012445153913881913,2.065895549704398,2249871.732704525,0.21875612625222363,2075370.4491756384,inhibitory,1,BC,1.0,inhibitory,BC
11,864691135951958307,0,258281,inhibitory,1.3956942920026845,0.030188052458601684,0.0030188052458601684,1.3101614767033132,993770.6329727772,0.08430892768513773,664223.8436377584,inhibitory,1,BPC,1.0,inhibitory,BPC
12,864691136697701486,0,258293,inhibitory,1.3524142455548347,0.041769054328488216,0.0022577867204588223,1.1842091348806523,885823.263055407,0.18709372900717866,684149.0662420263,inhibitory,1,BPC,1.0,inhibitory,BPC
13,864691137053638262,0,258362,inhibitory,1.0812036672414276,0.04270300198348496,0.0027257235308607423,1.003066259356753,1100625.197689307,0.09904912272110798,767296.0437417779,inhibitory,1,BPC,1.0,inhibitory,BPC
14,864691136989930901,0,258365,inhibitory,1.4497638764108254,0.02162535615171279,0.0008650142460685116,1.4021880928770574,1156050.3246564995,0.0728853389444677,205802.70624012183,inhibitory,1,BPC,1.0,inhibitory,BPC
15,864691135438117618,0,258379,inhibitory,1.5131125564723522,0.014194301655462966,0.0007097150827731483,1.4896919587408382,1409016.1309417144,0.06978115117257222,358262.9346164521,inhibitory,1,BPC,1.0,inhibitory,BPC
16,864691136031653307,0,260468,inhibitory,1.6648178310185608,0.0816824758924536,0.009672924776737927,1.4595368718677892,930432.129653668,0.1809696349532673,823342.5460491038,inhibitory,1,BPC,1.0,inhibitory,BPC
17,864691135941119860,0,260505,inhibitory,2.26823114582988,0.05550150079823806,0.010471981282686426,1.940807197724551,2864787.396975175,0.2991435243918258,2627501.3025870393,inhibitory,1,MC,1.0,inhibitory,MC
18,864691135614111947,0,260541,inhibitory,2.32354225421738,0.12934655576481097,0.02390563406874394,1.7980451910276691,2342544.0144764325,0.3838286462690901,2206713.8767078766,inhibitory,1,MC,1.0,inhibitory,MC
19,864691135269681317,0,260609,inhibitory,2.2853485993750775,0.09722415227849905,0.007359597184428215,2.1222754196569573,2581663.0345205716,0.1326394170473992,2141143.3065821715,inhibitory,1,BC,1.0,inhibitory,BC
20,864691135939426817,1,260622,inhibitory,2.638191590178839,0.09434949488037403,0.018570376770105364,2.216464324173866,3338650.624461629,0.2963950169054666,2931898.1441484974,inhibitory,1,MC,1.0,inhibitory,MC
21,864691136118455832,0,260707,inhibitory,2.3855079195285516,0.0547585690768767,0.009547647941609269,2.045723978077163,3561086.479930391,0.30089296695150114,3213767.373153205,inhibitory,1,MC,1.0,inhibitory,MC
22,864691135776666208,0,260718,inhibitory,1.6653390701226407,0.07027873212590204,0.003558416816501369,1.4731845620315667,1124095.4071065781,0.19007180151611336,1015405.749093394,inhibitory,1,BPC,1.0,inhibitory,BPC
23,864691135855563054,0,260724,inhibitory,1.8409658956140231,0.11205879364607098,0.018009448978832835,1.5508136620661608,999475.332152364,0.23901713317494516,832576.2984293883,inhibitory,1,BPC,1.0,inhibitory,BPC
